gwgroupid,countries_gwid,year,groupname,countryname,statusname,status_pwrrank,upgraded10,incidence_flag,incidence_terr_flag,incidence_gov_flag,geo_concentrated
50011090,500,2011,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2011,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50106000,501,2011,Luo,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51001010,510,2011,Others Mainland (Christians and traditional religions),Tanzania (Tanganyika),SENIOR PARTNER,5,0,0,0,0,1
51601000,516,2011,Hutu,Burundi,SENIOR PARTNER,5,1,0,0,0,0
52201000,522,2011,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2011,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2011,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2011,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2011,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2011,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2011,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55201200,552,2011,Shona,Zimbabwe (Rhodesia),SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2011,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005100,560,2011,Zulu,South Africa,SENIOR PARTNER,5,1,0,0,0,1
56509000,565,2011,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2011,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2011,Nzwani Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58102000,581,2011,Mwali Comorans,Comoros,SENIOR PARTNER,5,1,0,0,0,1
58103000,581,2011,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2011,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62512000,625,2011,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",Sudan,SENIOR PARTNER,5,0,0,0,0,1
62604000,626,2011,Dinka,South Sudan,SENIOR PARTNER,5,0,0,0,0,1
40401000,404,2012,Balanta,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40403000,404,2012,Manjaco,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40405000,404,2012,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2012,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43301000,433,2012,Wolof,Senegal,SENIOR PARTNER,5,0,0,0,0,1
43403000,434,2012,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2012,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43602000,436,2012,Hausa,Niger,SENIOR PARTNER,5,1,0,0,0,1
43703000,437,2012,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
43801000,438,2012,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2012,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2012,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45207000,452,2012,Other Akans,Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2012,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2012,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47503000,475,2012,Ijaw,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2012,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2012,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2012,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2012,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2012,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2012,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,0,0,0,1
50011090,500,2012,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2012,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50106000,501,2012,Luo,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51001010,510,2012,Others Mainland (Christians and traditional religions),Tanzania (Tanganyika),SENIOR PARTNER,5,0,0,0,0,1
51601000,516,2012,Hutu,Burundi,SENIOR PARTNER,5,0,0,0,0,0
52201000,522,2012,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2012,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2012,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2012,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2012,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2012,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2012,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55201200,552,2012,Shona,Zimbabwe (Rhodesia),SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2012,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005100,560,2012,Zulu,South Africa,SENIOR PARTNER,5,1,0,0,0,1
56509000,565,2012,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2012,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2012,Nzwani Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58102000,581,2012,Mwali Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58103000,581,2012,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2012,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62604000,626,2012,Dinka,South Sudan,SENIOR PARTNER,5,0,0,0,0,1
40401000,404,2013,Balanta,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2013,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43302000,433,2013,"Pulaar (Peul, Toucouleur)",Senegal,SENIOR PARTNER,5,1,0,0,0,1
43403000,434,2013,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2013,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43602000,436,2013,Hausa,Niger,SENIOR PARTNER,5,1,0,0,0,1
43703000,437,2013,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
43801000,438,2013,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2013,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2013,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45206000,452,2013,"Northern Groups (Mole-Dagbani, Gurma, Grusi)",Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2013,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2013,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47503000,475,2013,Ijaw,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2013,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48205020,482,2013,Baya,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2013,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2013,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2013,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2013,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,1,1,1,0,1
50011090,500,2013,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50103000,501,2013,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,0,0,0,0,1
50106000,501,2013,Luo,Kenya,SENIOR PARTNER,5,1,0,0,0,1
51001010,510,2013,Others Mainland (Christians and traditional religions),Tanzania (Tanganyika),SENIOR PARTNER,5,0,0,0,0,1
51601000,516,2013,Hutu,Burundi,SENIOR PARTNER,5,0,0,0,0,0
52201000,522,2013,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2013,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2013,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2013,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2013,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2013,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2013,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55201200,552,2013,Shona,Zimbabwe (Rhodesia),SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2013,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005100,560,2013,Zulu,South Africa,SENIOR PARTNER,5,1,0,0,0,1
56509000,565,2013,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2013,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2013,Nzwani Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58102000,581,2013,Mwali Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58103000,581,2013,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2013,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62604000,626,2013,Dinka,South Sudan,SENIOR PARTNER,5,0,0,0,0,1
40401000,404,2014,Balanta,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40403000,404,2014,Manjaco,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40405000,404,2014,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2014,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43302000,433,2014,"Pulaar (Peul, Toucouleur)",Senegal,SENIOR PARTNER,5,1,0,0,0,1
43403000,434,2014,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2014,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43602000,436,2014,Hausa,Niger,SENIOR PARTNER,5,1,0,0,0,1
43703000,437,2014,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
43801000,438,2014,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2014,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2014,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45206000,452,2014,"Northern Groups (Mole-Dagbani, Gurma, Grusi)",Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2014,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2014,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47503000,475,2014,Ijaw,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2014,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48302200,483,2014,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2014,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2014,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2014,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,1,1,0,1
50011090,500,2014,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50101000,501,2014,Kalenjin-Masai-Turkana-Samburu,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50103000,501,2014,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,0,0,0,0,1
51001010,510,2014,Others Mainland (Christians and traditional religions),Tanzania (Tanganyika),SENIOR PARTNER,5,0,0,0,0,1
51601000,516,2014,Hutu,Burundi,SENIOR PARTNER,5,0,0,0,0,0
52201000,522,2014,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2014,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2014,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54104000,541,2014,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2014,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2014,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2014,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55201200,552,2014,Shona,Zimbabwe (Rhodesia),SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2014,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005100,560,2014,Zulu,South Africa,SENIOR PARTNER,5,1,0,0,0,1
56509000,565,2014,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2014,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2014,Nzwani Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58102000,581,2014,Mwali Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58103000,581,2014,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2014,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62604000,626,2014,Dinka,South Sudan,SENIOR PARTNER,5,0,0,0,0,1
40401000,404,2015,Balanta,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40403000,404,2015,Manjaco,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40405000,404,2015,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2015,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43302000,433,2015,"Pulaar (Peul, Toucouleur)",Senegal,SENIOR PARTNER,5,1,0,0,0,1
43403000,434,2015,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2015,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43602000,436,2015,Hausa,Niger,SENIOR PARTNER,5,1,0,0,0,1
43703000,437,2015,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
43801000,438,2015,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2015,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2015,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45206000,452,2015,"Northern Groups (Mole-Dagbani, Gurma, Grusi)",Ghana,SENIOR PARTNER,5,1,0,0,0,1
46102000,461,2015,Kabré (and related groups),Togo,SENIOR PARTNER,5,0,0,0,0,1
47103000,471,2015,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47503000,475,2015,Ijaw,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2015,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48206010,482,2015,"Other Riverine groups (Banziri, Songo etc.)",Central African Republic,SENIOR PARTNER,5,1,0,0,0,0
48302200,483,2015,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2015,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2015,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2015,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
50011090,500,2015,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50101000,501,2015,Kalenjin-Masai-Turkana-Samburu,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50103000,501,2015,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,0,0,0,0,1
51001010,510,2015,Others Mainland (Christians and traditional religions),Tanzania (Tanganyika),SENIOR PARTNER,5,0,0,0,0,1
51601000,516,2015,Hutu,Burundi,SENIOR PARTNER,5,0,0,0,0,0
52201000,522,2015,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2015,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2015,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54101000,541,2015,Makonde-Yao,Mozambique,SENIOR PARTNER,5,1,0,0,0,1
54104000,541,2015,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2015,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2015,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2015,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55201200,552,2015,Shona,Zimbabwe (Rhodesia),SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2015,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005100,560,2015,Zulu,South Africa,SENIOR PARTNER,5,1,0,0,0,1
56504000,565,2015,Damara,Namibia,SENIOR PARTNER,5,1,0,0,0,1
56509000,565,2015,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2015,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2015,Nzwani Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58102000,581,2015,Mwali Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58103000,581,2015,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2015,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62604000,626,2015,Dinka,South Sudan,SENIOR PARTNER,5,0,0,0,0,1
40401000,404,2016,Balanta,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40403000,404,2016,Manjaco,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40405000,404,2016,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2016,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43302000,433,2016,"Pulaar (Peul, Toucouleur)",Senegal,SENIOR PARTNER,5,1,0,0,0,1
43403000,434,2016,"Northern (Bariba, Peul, Ottamari, Yoa-Lokpa, Dendi, Gourmanchéma)",Benin,SENIOR PARTNER,5,0,0,0,0,1
43501000,435,2016,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43602000,436,2016,Hausa,Niger,SENIOR PARTNER,5,1,0,0,0,1
43703000,437,2016,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
43801000,438,2016,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2016,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2016,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45206000,452,2016,"Northern Groups (Mole-Dagbani, Gurma, Grusi)",Ghana,SENIOR PARTNER,5,1,0,0,0,1
47103000,471,2016,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47501000,475,2016,Hausa-Fulani and Muslim Middle Belt,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2016,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48206010,482,2016,"Other Riverine groups (Banziri, Songo etc.)",Central African Republic,SENIOR PARTNER,5,1,0,0,0,0
48302200,483,2016,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2016,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2016,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2016,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
50011090,500,2016,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50101000,501,2016,Kalenjin-Masai-Turkana-Samburu,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50103000,501,2016,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,0,0,0,0,1
51001010,510,2016,Others Mainland (Christians and traditional religions),Tanzania (Tanganyika),SENIOR PARTNER,5,0,0,0,0,1
51601000,516,2016,Hutu,Burundi,SENIOR PARTNER,5,0,0,0,0,0
52201000,522,2016,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2016,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2016,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54101000,541,2016,Makonde-Yao,Mozambique,SENIOR PARTNER,5,1,0,0,0,1
54104000,541,2016,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
55101000,551,2016,Bemba speakers,Zambia,SENIOR PARTNER,5,0,0,0,0,1
55106000,551,2016,Nyanja speakers (Easterners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55107000,551,2016,Tonga-Ila-Lenje (Southerners),Zambia,SENIOR PARTNER,5,0,0,0,0,1
55201200,552,2016,Shona,Zimbabwe (Rhodesia),SENIOR PARTNER,5,0,0,0,0,1
55301000,553,2016,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)",Malawi,SENIOR PARTNER,5,0,0,0,0,1
56005100,560,2016,Zulu,South Africa,SENIOR PARTNER,5,1,0,0,0,1
56504000,565,2016,Damara,Namibia,SENIOR PARTNER,5,1,0,0,0,1
56509000,565,2016,Ovambo,Namibia,SENIOR PARTNER,5,0,0,0,0,1
57101000,571,2016,Tswana,Botswana,SENIOR PARTNER,5,0,0,0,0,1
58101000,581,2016,Nzwani Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58102000,581,2016,Mwali Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
58103000,581,2016,Ngazidja Comorans,Comoros,SENIOR PARTNER,5,0,0,0,0,1
59001100,590,2016,Hindi-speaking Hindus,Mauritius,SENIOR PARTNER,5,0,0,0,0,0
62604000,626,2016,Dinka,South Sudan,SENIOR PARTNER,5,0,0,0,0,1
40401000,404,2017,Balanta,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40403000,404,2017,Manjaco,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
40405000,404,2017,Papel,Guinea-Bissau,SENIOR PARTNER,5,1,0,0,0,1
43201000,432,2017,"Blacks (Mande, Peul, Voltaic etc.)",Mali,SENIOR PARTNER,5,0,0,0,0,1
43302000,433,2017,"Pulaar (Peul, Toucouleur)",Senegal,SENIOR PARTNER,5,1,0,0,0,1
43401000,434,2017,South/Central (Fon),Benin,SENIOR PARTNER,5,1,0,0,0,1
43501000,435,2017,White Moors (Beydan),Mauritania,SENIOR PARTNER,5,0,0,0,0,1
43602000,436,2017,Hausa,Niger,SENIOR PARTNER,5,1,0,0,0,1
43703000,437,2017,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,SENIOR PARTNER,5,1,0,0,0,1
43801000,438,2017,Malinke,Guinea,SENIOR PARTNER,5,1,0,0,0,1
45001000,450,2017,Americo-Liberians,Liberia,SENIOR PARTNER,5,0,0,0,0,1
45105060,451,2017,Temne,Sierra Leone,SENIOR PARTNER,5,0,0,0,0,1
45206000,452,2017,"Northern Groups (Mole-Dagbani, Gurma, Grusi)",Ghana,SENIOR PARTNER,5,1,0,0,0,1
47103000,471,2017,Beti (and related peoples),Cameroon,SENIOR PARTNER,5,0,0,0,0,1
47501000,475,2017,Hausa-Fulani and Muslim Middle Belt,Nigeria,SENIOR PARTNER,5,1,0,0,0,1
48104000,481,2017,"Mbede (Nzebi, Bateke, Obamba)",Gabon,SENIOR PARTNER,5,0,0,0,0,1
48206040,482,2017,Ngbaka/Mbaka,Central African Republic,SENIOR PARTNER,5,1,0,0,0,1
48302200,483,2017,"Zaghawa, Bideyat",Chad,SENIOR PARTNER,5,0,0,0,0,1
48406070,484,2017,Mbochi (proper),Congo,SENIOR PARTNER,5,0,0,0,0,1
49007000,490,2017,Luba Shaba,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
49011000,490,2017,Lunda-Yeke,"Congo, Democratic Republic of (Zaire)",SENIOR PARTNER,5,0,0,0,0,1
50011090,500,2017,"South-Westerners (Ankole, Banyoro, Toro)",Uganda,SENIOR PARTNER,5,0,0,0,0,1
50101000,501,2017,Kalenjin-Masai-Turkana-Samburu,Kenya,SENIOR PARTNER,5,1,0,0,0,1
50103000,501,2017,Kikuyu-Meru-Emb,Kenya,SENIOR PARTNER,5,0,0,0,0,1
51001010,510,2017,Others Mainland (Christians and traditional religions),Tanzania (Tanganyika),SENIOR PARTNER,5,0,0,0,0,1
51601000,516,2017,Hutu,Burundi,SENIOR PARTNER,5,0,0,0,0,0
52201000,522,2017,Isaas (Somali),Djibouti,SENIOR PARTNER,5,0,0,0,0,1
53009000,530,2017,Tigry,Ethiopia,SENIOR PARTNER,5,0,0,0,0,1
53101000,531,2017,Christians,Eritrea,SENIOR PARTNER,5,0,0,0,0,1
54101000,541,2017,Makonde-Yao,Mozambique,SENIOR PARTNER,5,1,0,0,0,1
54104000,541,2017,Tsonga-Chopi,Mozambique,SENIOR PARTNER,5,0,0,0,0,1
